model,compute_flops,params,tokens,family,metric,score_mean,task_count,n_total
delphi-9e18-837Mparams-1.8Btokens,9e+18,837000000.0,1800000000.0,truthy_answer,hard_acc,0.0,2,2256
delphi-9e18-998Mparams-1.5Btokens,9e+18,998000000.0,1500000000.0,flipped_answer,hard_acc,0.4456885775862069,8,28928
delphi-9e18-998Mparams-1.5Btokens,9e+18,998000000.0,1500000000.0,intuitive_answer,hard_acc,0.33,1,600
delphi-9e18-998Mparams-1.5Btokens,9e+18,998000000.0,1500000000.0,multihop_persona_qa,match_rate,0.0015,30,120
delphi-9e18-998Mparams-1.5Btokens,9e+18,998000000.0,1500000000.0,repetitive_answer,hard_acc,0.0012857142857142859,7,16000
delphi-9e18-998Mparams-1.5Btokens,9e+18,998000000.0,1500000000.0,successive_answer,hard_acc,0.26791051151342143,4,18380
delphi-9e18-998Mparams-1.5Btokens,9e+18,998000000.0,1500000000.0,truthy_answer,hard_acc,0.0,2,2256
delphi-9e19-1.4Bparams-10.6Btokens,9e+19,1400000000.0,10600000000.0,flipped_answer,hard_acc,0.41715840517241376,8,28928
delphi-9e19-1.4Bparams-10.6Btokens,9e+19,1400000000.0,10600000000.0,intuitive_answer,hard_acc,0.49333333333333335,1,600
delphi-9e19-1.4Bparams-10.6Btokens,9e+19,1400000000.0,10600000000.0,multihop_persona_qa,match_rate,0.0036666666666666666,30,120
delphi-9e19-1.4Bparams-10.6Btokens,9e+19,1400000000.0,10600000000.0,repetitive_answer,hard_acc,0.00028571428571428574,7,16000
delphi-9e19-1.4Bparams-10.6Btokens,9e+19,1400000000.0,10600000000.0,successive_answer,hard_acc,0.03470383629118069,4,18380
delphi-9e19-1.4Bparams-10.6Btokens,9e+19,1400000000.0,10600000000.0,truthy_answer,hard_acc,0.009581881533101045,2,2256
delphi-9e19-1.9Bparams-7.4Btokens,9e+19,1900000000.0,7400000000.0,flipped_answer,hard_acc,0.4417984913793104,8,28928
delphi-9e19-1.9Bparams-7.4Btokens,9e+19,1900000000.0,7400000000.0,intuitive_answer,hard_acc,0.575,1,600
delphi-9e19-1.9Bparams-7.4Btokens,9e+19,1900000000.0,7400000000.0,multihop_persona_qa,match_rate,0.003916666666666667,30,120
delphi-9e19-1.9Bparams-7.4Btokens,9e+19,1900000000.0,7400000000.0,repetitive_answer,hard_acc,0.0,7,16000
delphi-9e19-1.9Bparams-7.4Btokens,9e+19,1900000000.0,7400000000.0,successive_answer,hard_acc,0.07265089026561958,4,18380
delphi-9e19-1.9Bparams-7.4Btokens,9e+19,1900000000.0,7400000000.0,truthy_answer,hard_acc,0.0039198606271777,2,2256
delphi-9e19-11.8Bparams-1.2Btokens,9e+19,11800000000.0,1200000000.0,flipped_answer,hard_acc,0.41747521551724137,8,28928
delphi-9e19-11.8Bparams-1.2Btokens,9e+19,11800000000.0,1200000000.0,intuitive_answer,hard_acc,0.42333333333333334,1,600
delphi-9e19-11.8Bparams-1.2Btokens,9e+19,11800000000.0,1200000000.0,multihop_persona_qa,match_rate,0.0019166666666666668,30,120
delphi-9e19-11.8Bparams-1.2Btokens,9e+19,11800000000.0,1200000000.0,repetitive_answer,hard_acc,0.0015714285714285713,7,16000
delphi-9e19-11.8Bparams-1.2Btokens,9e+19,11800000000.0,1200000000.0,successive_answer,hard_acc,0.1765877040941854,4,18380
delphi-9e19-11.8Bparams-1.2Btokens,9e+19,11800000000.0,1200000000.0,truthy_answer,hard_acc,0.0008710801393728223,2,2256
delphi-9e19-2.5Bparams-5.6Btokens,9e+19,2500000000.0,5600000000.0,flipped_answer,hard_acc,0.434375,8,28928
delphi-9e19-2.5Bparams-5.6Btokens,9e+19,2500000000.0,5600000000.0,intuitive_answer,hard_acc,0.47833333333333333,1,600
delphi-9e19-2.5Bparams-5.6Btokens,9e+19,2500000000.0,5600000000.0,multihop_persona_qa,match_rate,0.0037500000000000003,30,120
delphi-9e19-2.5Bparams-5.6Btokens,9e+19,2500000000.0,5600000000.0,repetitive_answer,hard_acc,0.0,7,16000
delphi-9e19-2.5Bparams-5.6Btokens,9e+19,2500000000.0,5600000000.0,successive_answer,hard_acc,0.051146127930262346,4,18380
delphi-9e19-2.5Bparams-5.6Btokens,9e+19,2500000000.0,5600000000.0,truthy_answer,hard_acc,0.0,2,2256
delphi-9e19-273Mparams-66.8Btokens,9e+19,273000000.0,66800000000.0,flipped_answer,hard_acc,0.44428340517241377,8,28928
delphi-9e19-273Mparams-66.8Btokens,9e+19,273000000.0,66800000000.0,intuitive_answer,hard_acc,0.425,1,600
delphi-9e19-273Mparams-66.8Btokens,9e+19,273000000.0,66800000000.0,multihop_persona_qa,match_rate,0.001,30,120
delphi-9e19-273Mparams-66.8Btokens,9e+19,273000000.0,66800000000.0,repetitive_answer,hard_acc,0.00028571428571428574,7,16000
delphi-9e19-273Mparams-66.8Btokens,9e+19,273000000.0,66800000000.0,successive_answer,hard_acc,0.14390828528171018,4,18380
delphi-9e19-273Mparams-66.8Btokens,9e+19,273000000.0,66800000000.0,truthy_answer,hard_acc,0.0,2,2256
delphi-9e19-3.4Bparams-4.2Btokens,9e+19,3400000000.0,4200000000.0,flipped_answer,hard_acc,0.3514762931034483,8,28928
delphi-9e19-3.4Bparams-4.2Btokens,9e+19,3400000000.0,4200000000.0,intuitive_answer,hard_acc,0.38,1,600
delphi-9e19-3.4Bparams-4.2Btokens,9e+19,3400000000.0,4200000000.0,multihop_persona_qa,match_rate,0.003,30,120
delphi-9e19-3.4Bparams-4.2Btokens,9e+19,3400000000.0,4200000000.0,repetitive_answer,hard_acc,0.0,7,16000
delphi-9e19-3.4Bparams-4.2Btokens,9e+19,3400000000.0,4200000000.0,successive_answer,hard_acc,0.07160178206768157,4,18380
delphi-9e19-3.4Bparams-4.2Btokens,9e+19,3400000000.0,4200000000.0,truthy_answer,hard_acc,0.0,2,2256
delphi-9e19-4.3Bparams-3.3Btokens,9e+19,4300000000.0,3300000000.0,flipped_answer,hard_acc,0.4302478448275862,8,28928
delphi-9e19-4.3Bparams-3.3Btokens,9e+19,4300000000.0,3300000000.0,intuitive_answer,hard_acc,0.36,1,600
delphi-9e19-4.3Bparams-3.3Btokens,9e+19,4300000000.0,3300000000.0,multihop_persona_qa,match_rate,0.0022500000000000003,30,120
delphi-9e19-4.3Bparams-3.3Btokens,9e+19,4300000000.0,3300000000.0,repetitive_answer,hard_acc,0.0,7,16000
delphi-9e19-4.3Bparams-3.3Btokens,9e+19,4300000000.0,3300000000.0,successive_answer,hard_acc,0.03224065365936054,4,18380
delphi-9e19-4.3Bparams-3.3Btokens,9e+19,4300000000.0,3300000000.0,truthy_answer,hard_acc,0.0,2,2256
delphi-9e19-447Mparams-36.7Btokens,9e+19,447000000.0,36700000000.0,flipped_answer,hard_acc,0.4517823275862069,8,28928
delphi-9e19-447Mparams-36.7Btokens,9e+19,447000000.0,36700000000.0,intuitive_answer,hard_acc,0.5916666666666667,1,600
delphi-9e19-447Mparams-36.7Btokens,9e+19,447000000.0,36700000000.0,multihop_persona_qa,match_rate,0.0027500000000000003,30,120
delphi-9e19-447Mparams-36.7Btokens,9e+19,447000000.0,36700000000.0,repetitive_answer,hard_acc,0.00028571428571428574,7,16000
delphi-9e19-447Mparams-36.7Btokens,9e+19,447000000.0,36700000000.0,successive_answer,hard_acc,0.21222658481343137,4,18380
delphi-9e19-447Mparams-36.7Btokens,9e+19,447000000.0,36700000000.0,truthy_answer,hard_acc,0.0,2,2256
delphi-9e19-5.3Bparams-2.6Btokens,9e+19,5300000000.0,2600000000.0,flipped_answer,hard_acc,0.42166594827586207,8,28928
delphi-9e19-5.3Bparams-2.6Btokens,9e+19,5300000000.0,2600000000.0,intuitive_answer,hard_acc,0.3983333333333333,1,600
delphi-9e19-5.3Bparams-2.6Btokens,9e+19,5300000000.0,2600000000.0,multihop_persona_qa,match_rate,0.002,30,120
delphi-9e19-5.3Bparams-2.6Btokens,9e+19,5300000000.0,2600000000.0,repetitive_answer,hard_acc,0.0,7,16000
delphi-9e19-5.3Bparams-2.6Btokens,9e+19,5300000000.0,2600000000.0,successive_answer,hard_acc,0.194430147334062,4,18380
delphi-9e19-5.3Bparams-2.6Btokens,9e+19,5300000000.0,2600000000.0,truthy_answer,hard_acc,0.00043554006968641115,2,2256
delphi-9e19-6.7Bparams-2.1Btokens,9e+19,6700000000.0,2100000000.0,flipped_answer,hard_acc,0.48090625000000004,8,28928
delphi-9e19-6.7Bparams-2.1Btokens,9e+19,6700000000.0,2100000000.0,intuitive_answer,hard_acc,0.36333333333333334,1,600
delphi-9e19-6.7Bparams-2.1Btokens,9e+19,6700000000.0,2100000000.0,multihop_persona_qa,match_rate,0.0020833333333333333,30,120
delphi-9e19-6.7Bparams-2.1Btokens,9e+19,6700000000.0,2100000000.0,repetitive_answer,hard_acc,0.0007142857142857143,7,16000
delphi-9e19-6.7Bparams-2.1Btokens,9e+19,6700000000.0,2100000000.0,successive_answer,hard_acc,0.09226579479921096,4,18380
delphi-9e19-6.7Bparams-2.1Btokens,9e+19,6700000000.0,2100000000.0,truthy_answer,hard_acc,0.0,2,2256
delphi-9e19-669Mparams-23.4Btokens,9e+19,669000000.0,23400000000.0,flipped_answer,hard_acc,0.42375754310344826,8,28928
delphi-9e19-669Mparams-23.4Btokens,9e+19,669000000.0,23400000000.0,intuitive_answer,hard_acc,0.48,1,600
delphi-9e19-669Mparams-23.4Btokens,9e+19,669000000.0,23400000000.0,multihop_persona_qa,match_rate,0.002833333333333333,30,120
delphi-9e19-669Mparams-23.4Btokens,9e+19,669000000.0,23400000000.0,repetitive_answer,hard_acc,0.0,7,16000
delphi-9e19-669Mparams-23.4Btokens,9e+19,669000000.0,23400000000.0,successive_answer,hard_acc,0.13896401064705657,4,18380
delphi-9e19-669Mparams-23.4Btokens,9e+19,669000000.0,23400000000.0,truthy_answer,hard_acc,0.0,2,2256
delphi-9e19-8.1Bparams-1.7Btokens,9e+19,8100000000.0,1700000000.0,flipped_answer,hard_acc,0.4992758620689655,8,28928
delphi-9e19-8.1Bparams-1.7Btokens,9e+19,8100000000.0,1700000000.0,intuitive_answer,hard_acc,0.4,1,600
delphi-9e19-8.1Bparams-1.7Btokens,9e+19,8100000000.0,1700000000.0,multihop_persona_qa,match_rate,0.0016666666666666668,30,120
delphi-9e19-8.1Bparams-1.7Btokens,9e+19,8100000000.0,1700000000.0,repetitive_answer,hard_acc,0.0,7,16000
delphi-9e19-8.1Bparams-1.7Btokens,9e+19,8100000000.0,1700000000.0,successive_answer,hard_acc,0.08387864246346767,4,18380
delphi-9e19-8.1Bparams-1.7Btokens,9e+19,8100000000.0,1700000000.0,truthy_answer,hard_acc,0.0,2,2256
delphi-9e19-9.7Bparams-1.4Btokens,9e+19,9700000000.0,1400000000.0,flipped_answer,hard_acc,0.46795366379310344,8,28928
delphi-9e19-9.7Bparams-1.4Btokens,9e+19,9700000000.0,1400000000.0,intuitive_answer,hard_acc,0.4216666666666667,1,600
delphi-9e19-9.7Bparams-1.4Btokens,9e+19,9700000000.0,1400000000.0,multihop_persona_qa,match_rate,0.0020833333333333333,30,120
delphi-9e19-9.7Bparams-1.4Btokens,9e+19,9700000000.0,1400000000.0,repetitive_answer,hard_acc,0.00014285714285714287,7,16000
delphi-9e19-9.7Bparams-1.4Btokens,9e+19,9700000000.0,1400000000.0,successive_answer,hard_acc,0.15854051712092315,4,18380
delphi-9e19-9.7Bparams-1.4Btokens,9e+19,9700000000.0,1400000000.0,truthy_answer,hard_acc,0.0,2,2256
delphi-9e19-998Mparams-14.9Btokens,9e+19,998000000.0,14900000000.0,flipped_answer,hard_acc,0.5017219827586207,8,28928
delphi-9e19-998Mparams-14.9Btokens,9e+19,998000000.0,14900000000.0,intuitive_answer,hard_acc,0.37166666666666665,1,600
delphi-9e19-998Mparams-14.9Btokens,9e+19,998000000.0,14900000000.0,multihop_persona_qa,match_rate,0.0029166666666666664,30,120
delphi-9e19-998Mparams-14.9Btokens,9e+19,998000000.0,14900000000.0,repetitive_answer,hard_acc,0.0,7,16000
delphi-9e19-998Mparams-14.9Btokens,9e+19,998000000.0,14900000000.0,successive_answer,hard_acc,0.08009006671878828,4,18380
delphi-9e19-998Mparams-14.9Btokens,9e+19,998000000.0,14900000000.0,truthy_answer,hard_acc,0.0,2,2256
